"id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
3081,"metrizamide",0.000005,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",463,"Metrizamide [31112-62-6]","C0025869","31112-62-6","DB01578"
3082,"propylthiouracil",0.0000234,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",494,"Propylthiouracil [51-52-5]","C0033511","51-52-5","DB00550"
3083,"diflorasone",0.000008,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",619,"Diflorasone Diacetate [33564-31-7]","C0304612","33564-31-7","DB00223"
3084,"tetroquinone",0.000021,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",835,"Tetrahydroxy-1,4-quinone monohydrate [319-89-1]",NULL,"319-89-1",NULL
3085,"sotalol",0.000013,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",966,"Sotalol hydrochloride [959-24-0]","C0037707","959-24-0","DB00489"
3086,"cefadroxil",0.000011,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",434,"Cefadroxil [50370-12-2]","C0007538","50370-12-2","DB01140"
3087,"tobramycin",0.0000086,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",544,"Tobramycin [32986-56-4]","C0027519","32986-56-4","DB00684"
3088,"yohimbic acid",0.0000112,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",590,"Yohimbinic acid monohydrate [27801-27-2]",NULL,"27801-27-2",NULL
3089,"trimipramine",0.0000098,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",806,"Trimipramine maleate salt [521-78-8]","C0041056","521-78-8","DB00726"
3090,"moxonidine",0.0000166,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1016,"Moxonidine [75438-57-2]","C0066837","75438-57-2","DB09242"
3091,"thioridazine",0.0000098,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",78,"Thioridazine hydrochloride [130-61-0]","C0039943","130-61-0","DB00679"
3092,"trimethadione",0.000028,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",515,"Trimethadione [127-48-0]","C0041038","127-48-0","DB00347"
3093,"solanine",0.0000046,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",640,"Solanine alpha [20562-02-1]",NULL,"20562-02-1",NULL
3094,"tolmetin",0.0000126,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",856,"Tolmetin sodium salt dihydrate [64490-92-2]","C0040377","64490-92-2","DB00500"
3095,"amylocaine",0.0000148,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",49,"Amyleine hydrochloride [532-59-2]","C0770968","532-59-2","DB09088"
3096,"myricetin",0.0000126,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",465,"Myricetin [529-44-2]",NULL,"529-44-2","DB02375"
3097,"tiaprofenic acid",0.0000154,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",496,"Tiaprofenic acid [33005-95-7]","C0076653","33005-95-7","DB01600"
3098,"Prestwick-691",0.0000138,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",691,"Fillalbin [4540-25-4]",NULL,"4540-25-4",NULL
3099,"carbenoxolone",0.0000066,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",837,"Carbenoxolone disodium salt [7421-40-1]","C0006980","7421-40-1","DB02329"
3100,"decamethonium bromide",0.0000096,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",968,"Decamethonium bromide [541-22-0]",NULL,"541-22-0",NULL
3101,"4-hydroxyphenazone",0.0000196,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",30,"Antipyrine, 4-hydroxy [1672-63-5]",NULL,"1672-63-5",NULL
3102,"carteolol",0.0000122,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",446,"Carteolol hydrochloride [51781-21-6]","C0543450","51781-21-6","DB00521"
3103,"gelsemine",0.0000124,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",662,"Gelsemine [509-15-9]",NULL,"509-15-9",NULL
3104,"furazolidone",0.0000178,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",808,"Furazolidone [67-45-8]","C0016855","67-45-8","DB00614"
3105,"alprostadil",0.0000112,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1018,"Alprostadil [745-65-3]","C0002335","745-65-3","DB00770"
3106,"trimethobenzamide",0.0000094,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",80,"Trimethobenzamide hydrochloride [554-92-7]","C0145932","554-92-7","DB00662"
3107,"betulinic acid",0.0000088,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",417,"Betulinic acid [472-15-1]",NULL,"472-15-1",NULL
3108,"tenoxicam",0.0000118,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",527,"Tenoxicam [59804-37-4]","C0076096","59804-37-4","DB00469"
3109,"nafcillin",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",843,"Nafcillin sodium salt monohydrate [7177-50-6]","C0982292","7177-50-6","DB00607"
3110,"pronetalol",0.000015,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",974,"Pronethalol hydrochloride [51-02-5]",NULL,"51-02-5",NULL
3111,"fusaric acid",0.0000224,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",442,"Fusaric acid [536-69-6]",NULL,"536-69-6",NULL
3112,"6-azathymine",0.0000314,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",483,"Azathymine, 6 [932-53-6]",NULL,"932-53-6",NULL
3113,"cinchonine",0.0000136,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",608,"Cinchonine [118-10-5]",NULL,"118-10-5",NULL
3114,"etofenamate",0.0000108,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1014,"Etofenamate [30544-47-9]","C0059868","30544-47-9","DB08984"
3115,"amiloride",0.0000132,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",7,"Amiloride hydrochloride dihydrate [17440-83-4]","C0002502","17440-83-4","DB00594"
3116,"carbarsone",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",413,"Carbarsone [121-59-5]",NULL,"121-59-5",NULL
3117,"phenacetin",0.0000224,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",533,"Phenacetin [62-44-2]","C0031364","62-44-2","DB03783"
3118,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
3119,"Prestwick-864",0.000035,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",864,"Methylhydantoin-5-(D) [55147-68-7]",NULL,"55147-68-7",NULL
3120,"fluvoxamine",0.0000092,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",995,"Fluvoxamine maleate [61718-82-9]","C0085228","61718-82-9","DB00176"
3121,"oxybuprocaine",0.0000116,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",57,"Benoxinate hydrochloride [5987-82-6]","APRD00817","5987-82-6","DB00892"
3122,"cefotetan",0.000007,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",473,"Cefotetan [69712-56-7]","C0007555","69712-56-7","DB01330"
3123,"etifenin",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",504,"Etifenin [63245-28-3]",NULL,"63245-28-3",NULL
3124,"gramine",0.000023,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",629,"Gramine [87-52-5]",NULL,"87-52-5",NULL
3125,"amiprilose",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",845,"Amiprilose hydrochloride [60414-06-4]",NULL,"60414-06-4",NULL
3126,"ethambutol",0.0000144,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",28,"Ethambutol dihydrochloride [1070-11-7]","C0014964","1070-11-7","DB00330"
3127,"ginkgolide A",0.0000098,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",444,"Ginkgolide A [15291-75-5]",NULL,"15291-75-5","DB06743"
3128,"boldine",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",600,"Boldine [476-70-0]",NULL,"476-70-0",NULL
3129,"suprofen",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",816,"Suprofen [40828-46-4]","C0038878","40828-46-4","DB00870"
3130,"oxamniquine",0.0000144,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1026,"Oxamniquine [21738-42-1]","C0029994","21738-42-1","DB01096"
3131,"N-acetyl-L-aspartic acid",0.0000228,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",415,"Aspartic acid, N-acetyl (R,S) [997-55-7]",NULL,"997-55-7",NULL
3132,"rifampicin",0.0000048,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",525,"Rifampicin [13292-46-1]","EXPT02777","13292-46-1","DB01045"
3133,"sulmazole",0.000014,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",641,"Sulmazole [73384-60-8]",NULL,"73384-60-8",NULL
3134,"azacitidine",0.0000164,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",866,"Azacytidine-5 [320-67-2]","C0004475","320-67-2","DB00928"
3135,"fluticasone",0.000008,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",997,"Fluticasone propionate [80474-14-2]","C0117996","80474-14-2","DB00588"
3136,"pheniramine",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",59,"Pheniramine maleate [132-20-7]","C0606318","132-20-7","DB01620"
3137,"brompheniramine",0.0000092,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",475,"Brompheniramine maleate [980-71-2]","C1330620","980-71-2","DB00835"
3138,"sisomicin",0.0000028,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",506,"Sisomicin sulfate [53179-09-2]","C0037210","53179-09-2",NULL
3139,"trihexyphenidyl",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",701,"Trihexyphenidyl-D,L Hydrochloride [58947-95-8]","C0041009","58947-95-8","DB00376"
3140,"levobunolol",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",847,"(-) -Levobunolol hydrochloride [27912-14-7]","C0006388","27912-14-7","DB01210"
3141,"memantine",0.0000186,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",978,"Memantine Hydrochloride [41100-52-1]","C0771988","41100-52-1","DB01043"
3142,"niclosamide",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",40,"Niclosamide [50-65-7]","C0028017","50-65-7","DB06803"
3143,"mycophenolic acid",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",556,"Mycophenolic acid [24280-93-1]","C0026933","24280-93-1","DB01024"
3144,"canadine",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",672,"(d,l)-Tetrahydroberberine [522-97-4]",NULL,"522-97-4",NULL
3145,"nadolol",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",818,"Nadolol [42200-33-9]","C0027302","42200-33-9","DB01203"
3146,"benzathine benzylpenicillin",0.0000042,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1028,"Benzathine benzylpenicillin [5928-84-7]",NULL,"5928-84-7","DB09323"
3147,"metronidazole",0.0000234,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",81,"Metronidazole [443-48-1]","C0353490","443-48-1","DB00916"
3148,"chlorogenic acid",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",427,"Chlorogenic acid [327-97-9]",NULL,"327-97-9",NULL
3149,"metacycline",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",964,"Methacycline hydrochloride [3963-95-9]",NULL,"3963-95-9","DB00931"
3150,"cimetidine",0.0000158,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",26,"Cimetidine [51481-61-9]","C0304539","51481-61-9","DB00501"
3151,"corticosterone",0.0000116,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",432,"Corticosterone [50-22-6]",NULL,"50-22-6",NULL
3152,"selegiline",0.0000178,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",552,"Selegiline hydrochloride [14611-52-0]","C0036579","14611-52-0","DB01037"
3153,"xylazine",0.0000182,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",598,"Xylazine [7361-61-7]",NULL,"7361-61-7",NULL
3154,"cefsulodin",0.0000072,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",814,"Cefsulodin sodium salt [52152-93-9]","C0007558","52152-93-9",NULL
3155,"cinchocaine",0.0000116,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",76,"Dibucaine [85-79-0]",NULL,"85-79-0","DB00527"
3156,"levothyroxine sodium",0.0000052,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",403,"Thyroxine (L) [51-48-9]","C0079691","51-48-9",NULL
3157,"L-methionine sulfoximine",0.0000222,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",523,"Methionine sulfoximine (L) [15985-39-4]",NULL,"15985-39-4",NULL
3158,"co-dergocrine mesilate",0.0000064,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",569,"Dihydroergotoxine mesylate [8067-24-1]",NULL,"8067-24-1","DB01049"
3159,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
3160,"sitosterol",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",985,"Beta-sistosterol [83-46-5]","MMS_557","83-46-5",NULL
3161,"ticlopidine",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",47,"Ticlopidine hydrochloride [53885-35-1]","C0040207","53885-35-1","DB00208"
3162,"metrizamide",0.000005,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",463,"Metrizamide [31112-62-6]","C0025869","31112-62-6","DB01578"
3163,"propylthiouracil",0.0000234,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",494,"Propylthiouracil [51-52-5]","C0033511","51-52-5","DB00550"
3164,"diflorasone",0.000008,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",619,"Diflorasone Diacetate [33564-31-7]","C0304612","33564-31-7","DB00223"
3165,"tetroquinone",0.000021,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",835,"Tetrahydroxy-1,4-quinone monohydrate [319-89-1]",NULL,"319-89-1",NULL
3166,"sotalol",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",966,"Sotalol hydrochloride [959-24-0]","C0037707","959-24-0","DB00489"
3167,"cefadroxil",0.000011,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",434,"Cefadroxil [50370-12-2]","C0007538","50370-12-2","DB01140"
3168,"tobramycin",0.0000086,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",544,"Tobramycin [32986-56-4]","C0027519","32986-56-4","DB00684"
3169,"trimipramine",0.0000098,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",806,"Trimipramine maleate salt [521-78-8]","C0041056","521-78-8","DB00726"
3170,"thioridazine",0.0000098,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",78,"Thioridazine hydrochloride [130-61-0]","C0039943","130-61-0","DB00679"
3171,"trimethadione",0.000028,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",515,"Trimethadione [127-48-0]","C0041038","127-48-0","DB00347"
3172,"solanine",0.0000046,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",640,"Solanine alpha [20562-02-1]",NULL,"20562-02-1",NULL
3173,"tolmetin",0.0000126,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",856,"Tolmetin sodium salt dihydrate [64490-92-2]","C0040377","64490-92-2","DB00500"
3174,"sanguinarine",0.000012,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",987,"Sanguinarine [2447-54-3]",NULL,"2447-54-3",NULL
3175,"amylocaine",0.0000148,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",49,"Amyleine hydrochloride [532-59-2]","C0770968","532-59-2","DB09088"
3176,"myricetin",0.0000126,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",465,"Myricetin [529-44-2]",NULL,"529-44-2","DB02375"
3177,"tiaprofenic acid",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",496,"Tiaprofenic acid [33005-95-7]","C0076653","33005-95-7","DB01600"
3178,"Prestwick-691",0.0000138,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",691,"Fillalbin [4540-25-4]",NULL,"4540-25-4",NULL
3179,"carbenoxolone",0.0000066,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",837,"Carbenoxolone disodium salt [7421-40-1]","C0006980","7421-40-1","DB02329"
3180,"decamethonium bromide",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",968,"Decamethonium bromide [541-22-0]",NULL,"541-22-0",NULL
3181,"4-hydroxyphenazone",0.0000196,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",30,"Antipyrine, 4-hydroxy [1672-63-5]",NULL,"1672-63-5",NULL
3182,"carteolol",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",446,"Carteolol hydrochloride [51781-21-6]","C0543450","51781-21-6","DB00521"
3183,"gelsemine",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",662,"Gelsemine [509-15-9]",NULL,"509-15-9",NULL
3184,"furazolidone",0.0000178,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",808,"Furazolidone [67-45-8]","C0016855","67-45-8","DB00614"
3185,"alprostadil",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1018,"Alprostadil [745-65-3]","C0002335","745-65-3","DB00770"
3186,"trimethobenzamide",0.0000094,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",80,"Trimethobenzamide hydrochloride [554-92-7]","C0145932","554-92-7","DB00662"
3187,"betulinic acid",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",417,"Betulinic acid [472-15-1]",NULL,"472-15-1",NULL
3188,"tenoxicam",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",527,"Tenoxicam [59804-37-4]","C0076096","59804-37-4","DB00469"
3189,"sulfathiazole",0.0000156,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",16,"Sulfathiazole [72-14-0]","C0038722","72-14-0","DB06147"
3190,"trichostatin A",0.0000001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
3191,"probenecid",0.000014,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",542,"Probenecid [57-66-9]","C0033209","57-66-9","DB01032"
3192,"galantamine",0.0000108,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",588,"Galanthamine hydrobromide [1953-04-4]","C0949312","1953-04-4","DB00674"
3193,"spectinomycin",0.0000098,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",804,"Spectinomycin dihydrochloride [21736-83-4]","C0887525","21736-83-4","DB00919"
3194,"meptazinol",0.0000148,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1004,"Meptazinol hydrochloride [59263-76-2]","C0043281","59263-76-2",NULL
3195,"calcium pantothenate",0.000008,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",472,"Pantothenic acid calcium salt monohydrate [63409-48-3]",NULL,"63409-48-3",NULL
3196,"norcyclobenzaprine",0.0000154,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",513,"Norcyclobenzaprine [303-50-4]",NULL,"303-50-4",NULL
3197,"conessine",0.0000112,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",638,"Conessine [546-06-5]",NULL,"546-06-5",NULL
3198,"roxithromycin",0.0000048,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",854,"Roxithromycin [80214-83-1]","C0035891","80214-83-1","DB00778"
3199,"naftopidil",0.0000086,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",975,"Naftopidil dihydrochloride [57149-08-3]",NULL,"57149-08-3",NULL
3200,"pyrimethamine",0.000016,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",37,"Pyrimethamine [58-14-0]","C0034283","58-14-0","DB00205"
3201,"lumicolchicine",0.00001,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",453,"Lumicolchicine gamma [6901-14-0]",NULL,"6901-14-0",NULL
3202,"benperidol",0.0000104,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",484,"Benperidol [2062-84-2]","C0005013","2062-84-2",NULL
3203,"canavanine",0.0000136,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",609,"Canavanine sulfate monohydrate (L,+) [206996-57-8]",NULL,"206996-57-8",NULL
3204,"trichlormethiazide",0.0000106,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",825,"Trichlormethiazide [133-67-5]","C0040899","133-67-5","DB01021"
3205,"molindone",0.0000128,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1035,"Molindone hydrochloride [15622-65-8]","C0026388","15622-65-8","DB01618"
3206,"idoxuridine",0.0000112,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",18,"Idoxuridine [54-42-2]","C0020811","54-42-2","DB00249"
3207,"atovaquone",0.000011,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",534,"Atovaquone [95233-18-4]","C0165603","95233-18-4","DB01117"
3208,"trimethylcolchicinic acid",0.0000116,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",580,"Trimethylcolchicinic acid [3482-37-9]",NULL,"3482-37-9",NULL
3209,"reserpine",0.0000066,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",875,"Reserpine [50-55-5]","C0035179","50-55-5","DB00206"
3210,"epitiostanol",0.000013,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1006,"Epitiostanol [2363-58-8]",NULL,"2363-58-8",NULL
3211,"isoxsuprine",0.0000118,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",68,"Isoxsuprine hydrochloride [579-56-6]","C0022267","579-56-6","DB08941"
3212,"pepstatin",0.0000058,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",405,"Pepstatin A [26305-03-3]",NULL,"26305-03-3",NULL
3213,"quinisocaine",0.000013,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",630,"Dimethisoquin hydrochloride [2773-92-4]",NULL,"2773-92-4",NULL
3214,"mestranol",0.0000128,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",846,"Ethynylestradiol 3-methyl ether [72-33-3]","C0025506","72-33-3","DB01357"
3215,"zardaverine",0.000015,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",977,"Zardaverine [101975-10-4]",NULL,"101975-10-4",NULL
3216,"diflunisal",0.000016,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",39,"Diflunisal [22494-42-4]","C0012228","22494-42-4","DB00861"
3217,"mebhydrolin",0.0000048,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",455,"Mebhydroline 1,5-naphtalenedisulfonate [6153-33-9]","C0057750","6153-33-9",NULL
3218,"colistin",0.000003,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",486,"Colistin sulfate [1264-72-8]","C0009316","1264-72-8","DB00803"
3219,"hydroxyachillin",0.0000142,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",681,"Austricine [10180-88-8]",NULL,"10180-88-8",NULL
3220,"propantheline bromide",0.000009,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",827,"Propantheline bromide [50-34-0]","C0033448","50-34-0",NULL
3221,"zalcitabine",0.000019,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1037,"Zalcitabine [7481-89-2]","C0012132","7481-89-2","DB00943"
3222,"minoxidil",0.0000192,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",20,"Minoxidil [38304-91-5]","C0026196","38304-91-5","DB00350"
3223,"digitoxigenin",0.0000106,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",436,"Digitoxigenin [143-62-4]",NULL,"143-62-4",NULL
3224,"pregnenolone",0.0000126,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",546,"Pregnenolone [145-13-1]","C0373704","145-13-1","DB02789"
3225,"scopolamine",0.0000118,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",877,"Scopolamine hydrochloride [55-16-3]","C0036442","55-16-3","DB00747"
3226,"gabexate",0.0000096,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1008,"Gabexate mesilate [56974-61-9]","MMS_299","56974-61-9",NULL
3227,"tolnaftate",0.000013,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",70,"Tolnaftate [2398-96-1]","C0040379","2398-96-1","DB00525"
3228,"amantadine",0.0000096,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",407,"Adamantamine fumarate [80789-67-9]","C0002403","80789-67-9","DB00915"
3229,"nystatin",0.0000044,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",517,"Nystatine [1400-61-9]","C0028741","1400-61-9","DB00646"
3230,"benzocaine",0.0000242,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",712,"Benzocaine [94-09-7]","C0005059","94-09-7","DB01086"
3231,"carcinine",0.000022,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",422,"Carcinine [56897-53-1]",NULL,"56897-53-1",NULL
3232,"salsolidin",0.0000164,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",532,"Isoquinoline, 6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro, hydrochloride",NULL,NULL,NULL
